"bu_code","bu_naam","jaar","lbm","afw","fys","onv","soc","vrz","won"
"BU04320315","Gouwe",2014,4.12124121810246,0.0189763669587746,0.000917419880432901,0.0633657635372527,0.119242364524193,-0.229441162477468,0.0648919814943641
"BU04320315","Gouwe",2016,4.2928704332672,0.190605582123516,NA,NA,NA,NA,NA
"BU04320315","Gouwe",2018,4.24338637999697,0.141121528853289,0.00212890717659855,0.122106203832446,0.129033662598153,-0.226614458715789,0.114467213961881
"BU04320315","Gouwe",2020,4.26067657286625,0.158411721722562,-0.0121622427351692,0.130736869288078,0.146700049817653,-0.219164137460862,0.112301182812862
"BU04320315","Gouwe",2022,4.17300302495388,0.0707381738101991,-0.01472532834131,0.0623212445799056,0.120882167045944,-0.215041189431335,0.117301279956995
"BU04320315","Gouwe",2024,4.25511790664533,0.152853055501649,0.00907505700741692,0.0990822600037582,0.136781064401412,-0.213499528498709,0.121414202587771
"BU04320401","Aartswoud West",2002,4.33363214613664,0.231367294992951,NA,NA,NA,NA,NA
"BU04320401","Aartswoud West",2008,4.16689235275644,0.0646275016127555,NA,NA,NA,NA,NA
"BU04320401","Aartswoud West",2012,4.23112712487946,0.128862273735779,NA,NA,NA,NA,NA
"BU04320401","Aartswoud West",2014,4.18234151859635,0.0800766674526652,0.0456260572430043,0.111436980380805,0.138733077921233,-0.252177495382265,0.0364580472898859
"BU04320401","Aartswoud West",2016,4.15419320511146,0.0519283539677757,NA,NA,NA,NA,NA
"BU04320401","Aartswoud West",2018,4.18483694041818,0.0825720892744961,0.0689520883417867,0.113672087092475,0.0767690627518199,-0.24453589433665,0.0677147454250652
"BU04320401","Aartswoud West",2020,4.19620279251947,0.0939379413757826,0.0667525724574751,0.126279760323245,0.0759022982168496,-0.243922588953677,0.0689258993318899
"BU04320401","Aartswoud West",2022,4.15994319337367,0.057678342229988,0.0259378173856151,0.124350150240923,0.0781744122200227,-0.238920565573759,0.0681365279571853
"BU04320401","Aartswoud West",2024,4.06136253677227,-0.040902314371416,0.0564115895768425,-0.00696471391006471,0.0721122715693431,-0.236688370294714,0.0742269086871768
"BU04320402","Schoolstraat",2002,3.9275365491086,-0.174728302035086,NA,NA,NA,NA,NA
"BU04320402","Schoolstraat",2008,3.87878444270695,-0.223480408436737,NA,NA,NA,NA,NA
"BU04320402","Schoolstraat",2012,3.96183711201647,-0.140427739127211,NA,NA,NA,NA,NA
"BU04320402","Schoolstraat",2014,4.06357769351327,-0.0386871576304174,0.0232835520033075,0.0589510356544771,0.0809435323700023,-0.24138160825589,0.0395163305976856
